1.0, 1.0, 1026.0, 572.0, 1051.0, 599.0, 1.0, 1.0, 1.0, 1.0
2.0, 1.0, 1026.91, 572.17, 1053.0800000000002, 599.2199999999999, 1.0, 1.0, 1.0, 1.0
3.0, 1.0, 1027.52, 572.97, 1053.75, 598.48, 1.0, 1.0, 1.0, 1.0
4.0, 1.0, 1029.2, 572.95, 1054.03, 598.51, 1.0, 1.0, 1.0, 1.0
5.0, 1.0, 1029.57, 573.9, 1053.47, 599.74, 1.0, 1.0, 1.0, 1.0
6.0, 1.0, 1028.27, 574.86, 1052.44, 600.97, 1.0, 1.0, 1.0, 1.0
7.0, 1.0, 1028.75, 576.15, 1053.43, 601.47, 1.0, 1.0, 1.0, 1.0
8.0, 1.0, 1031.56, 577.94, 1055.34, 603.9100000000001, 1.0, 1.0, 1.0, 1.0
9.0, 1.0, 1030.99, 581.71, 1054.73, 607.51, 1.0, 1.0, 1.0, 1.0
10.0, 1.0, 1031.62, 583.9, 1054.9499999999998, 609.52, 1.0, 1.0, 1.0, 1.0
11.0, 1.0, 1032.32, 585.72, 1056.1599999999999, 611.88, 1.0, 1.0, 1.0, 1.0
12.0, 1.0, 1031.72, 587.4, 1055.77, 613.76, 1.0, 1.0, 1.0, 1.0
13.0, 1.0, 1030.26, 588.23, 1054.84, 614.44, 1.0, 1.0, 1.0, 1.0
14.0, 1.0, 1031.37, 588.77, 1055.2199999999998, 614.59, 1.0, 1.0, 1.0, 1.0
15.0, 1.0, 1032.42, 589.37, 1056.14, 614.96, 1.0, 1.0, 1.0, 1.0
16.0, 1.0, 1033.77, 590.48, 1057.48, 616.2, 1.0, 1.0, 1.0, 1.0
17.0, 1.0, 1035.1, 591.54, 1058.6599999999999, 617.56, 1.0, 1.0, 1.0, 1.0
18.0, 1.0, 1036.28, 592.87, 1060.33, 619.07, 1.0, 1.0, 1.0, 1.0
19.0, 1.0, 1038.73, 594.69, 1063.6200000000001, 621.12, 1.0, 1.0, 1.0, 1.0
20.0, 1.0, 1040.57, 596.8, 1064.9299999999998, 622.9699999999999, 1.0, 1.0, 1.0, 1.0
21.0, 1.0, 1041.85, 598.81, 1066.09, 625.3499999999999, 1.0, 1.0, 1.0, 1.0
22.0, 1.0, 1043.15, 601.89, 1067.76, 628.27, 1.0, 1.0, 1.0, 1.0
23.0, 1.0, 1045.2, 605.48, 1069.8500000000001, 632.04, 1.0, 1.0, 1.0, 1.0
24.0, 1.0, 1047.05, 607.79, 1070.58, 633.37, 1.0, 1.0, 1.0, 1.0
25.0, 1.0, 1048.92, 609.86, 1072.89, 635.8100000000001, 1.0, 1.0, 1.0, 1.0
26.0, 1.0, 1050.59, 611.6, 1074.1799999999998, 637.64, 1.0, 1.0, 1.0, 1.0
27.0, 1.0, 1053.23, 612.58, 1077.48, 639.36, 1.0, 1.0, 1.0, 1.0
28.0, 1.0, 1055.1, 613.06, 1079.33, 639.6899999999999, 1.0, 1.0, 1.0, 1.0
29.0, 1.0, 1056.59, 614.62, 1080.74, 641.18, 1.0, 1.0, 1.0, 1.0
30.0, 1.0, 1057.82, 616.24, 1081.7, 642.49, 1.0, 1.0, 1.0, 1.0
31.0, 1.0, 1059.11, 618.09, 1082.85, 644.33, 1.0, 1.0, 1.0, 1.0
32.0, 1.0, 1060.12, 621.66, 1084.2099999999998, 648.3399999999999, 1.0, 1.0, 1.0, 1.0
33.0, 1.0, 1060.97, 624.99, 1084.96, 651.27, 1.0, 1.0, 1.0, 1.0
34.0, 1.0, 1062.13, 627.52, 1086.0600000000002, 653.76, 1.0, 1.0, 1.0, 1.0
35.0, 1.0, 1062.72, 629.99, 1086.97, 656.64, 1.0, 1.0, 1.0, 1.0
36.0, 1.0, 1063.8, 632.34, 1087.7, 658.49, 1.0, 1.0, 1.0, 1.0
37.0, 1.0, 1064.52, 633.8, 1089.01, 660.6099999999999, 1.0, 1.0, 1.0, 1.0
38.0, 1.0, 1065.5, 636.04, 1089.42, 662.38, 1.0, 1.0, 1.0, 1.0
39.0, 1.0, 1066.98, 637.48, 1090.76, 663.57, 1.0, 1.0, 1.0, 1.0
40.0, 1.0, 1068.18, 637.54, 1092.53, 663.74, 1.0, 1.0, 1.0, 1.0
41.0, 1.0, 1070.34, 637.6, 1095.3799999999999, 664.09, 1.0, 1.0, 1.0, 1.0
42.0, 1.0, 1072.16, 639.39, 1097.5600000000002, 665.56, 1.0, 1.0, 1.0, 1.0
43.0, 1.0, 1074.68, 641.38, 1100.22, 667.55, 1.0, 1.0, 1.0, 1.0
44.0, 1.0, 1078.09, 643.22, 1103.9199999999998, 670.07, 1.0, 1.0, 1.0, 1.0
45.0, 1.0, 1080.91, 646.03, 1106.28, 672.43, 1.0, 1.0, 1.0, 1.0
46.0, 1.0, 1084.07, 648.56, 1109.79, 674.81, 1.0, 1.0, 1.0, 1.0
47.0, 1.0, 1087.59, 651.29, 1113.1699999999998, 677.9699999999999, 1.0, 1.0, 1.0, 1.0
48.0, 1.0, 1089.38, 653.56, 1114.45, 679.43, 1.0, 1.0, 1.0, 1.0
49.0, 1.0, 1091.05, 655.1, 1115.9199999999998, 680.88, 1.0, 1.0, 1.0, 1.0
50.0, 1.0, 1093.85, 655.1, 1118.1999999999998, 681.87, 1.0, 1.0, 1.0, 1.0
51.0, 1.0, 1096.45, 654.57, 1121.29, 680.7700000000001, 1.0, 1.0, 1.0, 1.0
52.0, 1.0, 1098.53, 654.72, 1122.92, 681.0600000000001, 1.0, 1.0, 1.0, 1.0
53.0, 1.0, 1099.84, 654.15, 1124.62, 680.8199999999999, 1.0, 1.0, 1.0, 1.0
54.0, 1.0, 1101.48, 654.82, 1125.6100000000001, 681.0, 1.0, 1.0, 1.0, 1.0
55.0, 1.0, 1102.15, 655.09, 1126.73, 681.57, 1.0, 1.0, 1.0, 1.0
56.0, 1.0, 1102.68, 655.21, 1127.3200000000002, 681.95, 1.0, 1.0, 1.0, 1.0
57.0, 1.0, 1104.02, 656.71, 1128.72, 683.26, 1.0, 1.0, 1.0, 1.0
58.0, 1.0, 1105.53, 658.31, 1129.95, 684.5799999999999, 1.0, 1.0, 1.0, 1.0
59.0, 1.0, 1107.58, 660.26, 1131.9299999999998, 686.7, 1.0, 1.0, 1.0, 1.0
60.0, 1.0, 1109.64, 662.33, 1133.64, 688.3000000000001, 1.0, 1.0, 1.0, 1.0
61.0, 1.0, 1111.25, 663.88, 1135.73, 690.43, 1.0, 1.0, 1.0, 1.0
62.0, 1.0, 1113.27, 664.07, 1138.09, 690.87, 1.0, 1.0, 1.0, 1.0
63.0, 1.0, 1115.19, 663.94, 1140.46, 690.32, 1.0, 1.0, 1.0, 1.0
64.0, 1.0, 1116.19, 663.63, 1142.06, 689.91, 1.0, 1.0, 1.0, 1.0
65.0, 1.0, 1118.23, 663.51, 1144.25, 689.83, 1.0, 1.0, 1.0, 1.0
66.0, 1.0, 1122.39, 663.24, 1149.3000000000002, 690.37, 1.0, 1.0, 1.0, 1.0
67.0, 1.0, 1124.71, 663.46, 1150.74, 690.98, 1.0, 1.0, 1.0, 1.0
68.0, 1.0, 1126.9, 663.18, 1153.13, 691.2099999999999, 1.0, 1.0, 1.0, 1.0
69.0, 1.0, 1129.43, 663.13, 1154.94, 690.57, 1.0, 1.0, 1.0, 1.0
70.0, 1.0, 1132.73, 664.67, 1158.89, 691.67, 1.0, 1.0, 1.0, 1.0
71.0, 1.0, 1136.44, 665.53, 1162.53, 690.97, 1.0, 1.0, 1.0, 1.0
72.0, 1.0, 1139.7, 666.74, 1167.13, 693.74, 1.0, 1.0, 1.0, 1.0
73.0, 1.0, 1144.91, 668.33, 1171.99, 695.87, 1.0, 1.0, 1.0, 1.0
74.0, 1.0, 1147.93, 667.15, 1175.44, 694.41, 1.0, 1.0, 1.0, 1.0
75.0, 1.0, 1151.89, 665.33, 1178.44, 692.64, 1.0, 1.0, 1.0, 1.0
76.0, 1.0, 1156.23, 663.94, 1182.32, 691.11, 1.0, 1.0, 1.0, 1.0
77.0, 1.0, 1158.44, 662.17, 1184.45, 689.8399999999999, 1.0, 1.0, 1.0, 1.0
78.0, 1.0, 1160.95, 661.29, 1186.8500000000001, 689.4, 1.0, 1.0, 1.0, 1.0
79.0, 1.0, 1164.18, 659.09, 1190.49, 687.22, 1.0, 1.0, 1.0, 1.0
80.0, 1.0, 1166.32, 657.83, 1192.6299999999999, 685.63, 1.0, 1.0, 1.0, 1.0
81.0, 1.0, 1168.72, 658.58, 1194.27, 686.1600000000001, 1.0, 1.0, 1.0, 1.0
82.0, 1.0, 1171.07, 658.01, 1196.87, 685.65, 1.0, 1.0, 1.0, 1.0
