1, -1, 662.26, 681.89, 768.49, 901.41, -1, -1, -1, -1
1, -1, 195.02, 813.29, 318.57, 1114.94, -1, -1, -1, -1
1, -1, 400.67, 787.85, 503.91, 1053.28, -1, -1, -1, -1
1, -1, 340.96, 818.08, 462.54, 1125.86, -1, -1, -1, -1
1, -1, 753.41, 689.91, 854.74, 900.7, -1, -1, -1, -1
1, -1, 915.69, 536.63, 973.97, 701.1, -1, -1, -1, -1
1, -1, 1651.6, 828.4, 1751.45, 1093.45, -1, -1, -1, -1
1, -1, 1579.48, 671.45, 1694.24, 913.68, -1, -1, -1, -1
1, -1, 784.15, 484.4, 836.49, 619.02, -1, -1, -1, -1
1, -1, 1020.9, 606.64, 1105.49, 798.3, -1, -1, -1, -1
1, -1, 860.95, 528.99, 921.92, 688.39, -1, -1, -1, -1
1, -1, 1012.41, 515.7, 1065.42, 641.09, -1, -1, -1, -1
1, -1, 1004.23, 513.75, 1060.63, 642.51, -1, -1, -1, -1
1, -1, 948.93, 514.31, 1005.55, 661.9, -1, -1, -1, -1
1, -1, 1090.33, 543.45, 1153.32, 696.8, -1, -1, -1, -1
1, -1, 1167.12, 609.61, 1234.32, 799.17, -1, -1, -1, -1
1, -1, 1071.5, 590.77, 1143.33, 760.13, -1, -1, -1, -1
1, -1, 954.79, 560.73, 1009.39, 708.2, -1, -1, -1, -1
1, -1, 1050.04, 436.79, 1097.54, 559.88, -1, -1, -1, -1
1, -1, 1464.9, 640.63, 1551.53, 850.54, -1, -1, -1, -1
1, -1, 1063.55, 514.46, 1118.99, 647.5, -1, -1, -1, -1
1, -1, 872.35, 471.85, 923.7, 593.54, -1, -1, -1, -1
1, -1, 1000.44, 568.43, 1069.26, 749.78, -1, -1, -1, -1
1, -1, 807.66, 528.89, 867.29, 695.07, -1, -1, -1, -1
1, -1, 1186.51, 571.68, 1244.15, 737.06, -1, -1, -1, -1
1, -1, 951.61, 600.01, 1026.18, 803.1, -1, -1, -1, -1
1, -1, 1427.59, 596.8, 1494.84, 783.97, -1, -1, -1, -1
1, -1, 814.74, 458.51, 859.87, 575.02, -1, -1, -1, -1
1, -1, 1231.59, 587.22, 1288.77, 770.62, -1, -1, -1, -1
1, -1, 823.54, 486.88, 869.48, 605.87, -1, -1, -1, -1
1, -1, 885.26, 450.04, 928.04, 556.68, -1, -1, -1, -1
1, -1, 1235.62, 441.26, 1290.54, 552.86, -1, -1, -1, -1
1, -1, 770.39, 450.67, 813.35, 554.09, -1, -1, -1, -1
1, -1, 1354.84, 1019.58, 1461.69, 1289.85, -1, -1, -1, -1
1, -1, 1341.29, 479.85, 1397.79, 626.84, -1, -1, -1, -1
1, -1, 1388.18, 579.95, 1443.5, 757.87, -1, -1, -1, -1
1, -1, 1664.65, 670.05, 1741.12, 881.44, -1, -1, -1, -1
1, -1, 1509.23, 511.63, 1547.84, 606.47, -1, -1, -1, -1
1, -1, 1212.73, 487.96, 1270.85, 661.31, -1, -1, -1, -1
1, -1, 1487.13, 517.74, 1535.27, 612.19, -1, -1, -1, -1
1, -1, 739.55, 471.82, 778.32, 576.35, -1, -1, -1, -1
1, -1, 1431.84, 510.82, 1489.68, 620.23, -1, -1, -1, -1
1, -1, 1206.52, 443.34, 1260.17, 548.64, -1, -1, -1, -1
1, -1, 1528.7, 534.48, 1557.7, 608.65, -1, -1, -1, -1
1, -1, 1325.25, 475.66, 1380.99, 604.03, -1, -1, -1, -1
1, -1, 1459.36, 494.14, 1490.72, 563.89, -1, -1, -1, -1
2, -1, 662.13, 681.95, 768.11, 907.82, -1, -1, -1, -1
2, -1, 197.72, 813.97, 319.02, 1112.04, -1, -1, -1, -1
2, -1, 752.98, 690.17, 853.72, 900.51, -1, -1, -1, -1
2, -1, 1578.17, 674.7, 1692.1, 911.57, -1, -1, -1, -1
2, -1, 402.57, 787.03, 503.86, 1049.52, -1, -1, -1, -1
2, -1, 1652.17, 832.24, 1754.25, 1089.88, -1, -1, -1, -1
2, -1, 345.05, 814.4, 464.2, 1112.33, -1, -1, -1, -1
2, -1, 915.45, 535.45, 974.55, 703.46, -1, -1, -1, -1
2, -1, 861.65, 531.52, 920.95, 690.18, -1, -1, -1, -1
2, -1, 784.95, 484.58, 834.72, 615.27, -1, -1, -1, -1
2, -1, 1023.93, 609.37, 1109.18, 804.62, -1, -1, -1, -1
2, -1, 1169.53, 612.02, 1235.28, 799.91, -1, -1, -1, -1
2, -1, 948.59, 514.32, 1005.17, 664.35, -1, -1, -1, -1
2, -1, 1090.09, 543.76, 1150.94, 697.97, -1, -1, -1, -1
2, -1, 1004.21, 514.46, 1057.43, 644.99, -1, -1, -1, -1
2, -1, 1008.45, 516.43, 1065.35, 650.09, -1, -1, -1, -1
2, -1, 1071.96, 591.67, 1140.39, 760.14, -1, -1, -1, -1
2, -1, 1464.41, 639.56, 1549.2, 850.54, -1, -1, -1, -1
2, -1, 952.25, 562.71, 1007.71, 713.5, -1, -1, -1, -1
2, -1, 1063.5, 515.98, 1119.83, 644.84, -1, -1, -1, -1
2, -1, 1187.67, 570.37, 1242.42, 726.72, -1, -1, -1, -1
2, -1, 1644.82, 666.78, 1747.96, 898.34, -1, -1, -1, -1
2, -1, 1435.16, 601.55, 1500.08, 783.95, -1, -1, -1, -1
2, -1, 1230.05, 588.81, 1289.95, 773.21, -1, -1, -1, -1
2, -1, 1050.52, 437.34, 1097.06, 561.04, -1, -1, -1, -1
2, -1, 807.47, 521.11, 869.49, 694.99, -1, -1, -1, -1
2, -1, 1006.26, 570.85, 1073.51, 752.97, -1, -1, -1, -1
2, -1, 953.7, 604.2, 1026.06, 804.93, -1, -1, -1, -1
2, -1, 869.01, 472.92, 920.41, 604.39, -1, -1, -1, -1
2, -1, 1359.51, 1028.47, 1457.49, 1176.7, -1, -1, -1, -1
2, -1, 1385.69, 577.92, 1444.34, 759.73, -1, -1, -1, -1
2, -1, 817.04, 461.79, 860.31, 581.5, -1, -1, -1, -1
2, -1, 886.71, 450.15, 931.12, 558.21, -1, -1, -1, -1
2, -1, 1334.1, 475.13, 1400.19, 638.94, -1, -1, -1, -1
2, -1, 741.19, 469.89, 781.1, 582.11, -1, -1, -1, -1
2, -1, 1210.43, 446.97, 1261.11, 545.08, -1, -1, -1, -1
2, -1, 777.3, 449.0, 813.74, 553.53, -1, -1, -1, -1
2, -1, 1430.6, 510.4, 1489.39, 619.28, -1, -1, -1, -1
2, -1, 1505.34, 511.57, 1548.4, 607.32, -1, -1, -1, -1
2, -1, 822.0, 491.61, 867.69, 612.0, -1, -1, -1, -1
2, -1, 1488.7, 518.85, 1537.63, 612.97, -1, -1, -1, -1
2, -1, 1528.11, 533.4, 1558.78, 609.89, -1, -1, -1, -1
2, -1, 1239.35, 442.7, 1293.52, 550.45, -1, -1, -1, -1
3, -1, 1651.92, 833.57, 1758.35, 1096.29, -1, -1, -1, -1
3, -1, 403.13, 785.7, 503.9, 1050.12, -1, -1, -1, -1
3, -1, 752.09, 691.08, 854.54, 902.14, -1, -1, -1, -1
3, -1, 198.6, 812.45, 321.05, 1114.32, -1, -1, -1, -1
3, -1, 349.31, 812.89, 467.93, 1108.06, -1, -1, -1, -1
3, -1, 1577.02, 676.54, 1688.88, 910.04, -1, -1, -1, -1
3, -1, 784.71, 485.72, 834.79, 614.69, -1, -1, -1, -1
3, -1, 862.01, 528.41, 925.09, 690.7, -1, -1, -1, -1
3, -1, 915.3, 536.2, 976.2, 704.03, -1, -1, -1, -1
3, -1, 1025.54, 609.45, 1109.14, 804.6, -1, -1, -1, -1
3, -1, 1091.46, 543.91, 1150.3, 696.07, -1, -1, -1, -1
3, -1, 1629.11, 670.78, 1741.62, 899.45, -1, -1, -1, -1
3, -1, 947.85, 517.04, 1007.33, 678.3, -1, -1, -1, -1
3, -1, 1463.77, 640.06, 1546.17, 851.25, -1, -1, -1, -1
