1, -1, 1034.03, 553.58, 1146.67, 892.57, -1, -1, -1, -1
1, -1, 814.59, 508.03, 925.67, 790.06, -1, -1, -1, -1
1, -1, 1630.48, 675.18, 1768.56, 981.0, -1, -1, -1, -1
1, -1, 1283.28, 434.4, 1376.61, 683.75, -1, -1, -1, -1
1, -1, 1263.02, 467.04, 1372.67, 728.09, -1, -1, -1, -1
1, -1, 1794.77, 478.63, 1926.67, 745.15, -1, -1, -1, -1
1, -1, 948.85, 519.57, 1052.71, 800.37, -1, -1, -1, -1
1, -1, 1456.48, 404.79, 1542.06, 680.98, -1, -1, -1, -1
1, -1, 1203.52, 444.11, 1306.68, 701.14, -1, -1, -1, -1
1, -1, 1062.4, 487.81, 1168.47, 743.25, -1, -1, -1, -1
1, -1, 666.71, 683.89, 799.07, 898.9, -1, -1, -1, -1
1, -1, 719.17, 539.17, 848.87, 832.36, -1, -1, -1, -1
1, -1, 1590.24, 497.56, 1685.58, 762.78, -1, -1, -1, -1
1, -1, 656.13, 516.07, 768.06, 804.77, -1, -1, -1, -1
1, -1, 608.08, 399.43, 684.59, 619.16, -1, -1, -1, -1
1, -1, 782.49, 706.1, 908.15, 1058.32, -1, -1, -1, -1
1, -1, 1694.86, 519.32, 1812.59, 799.35, -1, -1, -1, -1
1, -1, 1267.5, 214.55, 1324.7, 368.82, -1, -1, -1, -1
1, -1, 1180.04, 209.72, 1245.06, 378.23, -1, -1, -1, -1
1, -1, 865.81, 277.25, 929.68, 460.6, -1, -1, -1, -1
1, -1, 1002.49, 255.3, 1061.91, 402.73, -1, -1, -1, -1
1, -1, 1331.87, 421.5, 1418.83, 678.67, -1, -1, -1, -1
1, -1, 673.92, 745.54, 813.49, 1090.12, -1, -1, -1, -1
1, -1, 910.1, 510.75, 1002.64, 768.57, -1, -1, -1, -1
1, -1, 805.41, 958.62, 946.38, 1301.53, -1, -1, -1, -1
1, -1, 1106.13, 652.17, 1272.13, 969.25, -1, -1, -1, -1
1, -1, 950.88, 653.71, 1102.02, 965.37, -1, -1, -1, -1
1, -1, 1648.25, 502.73, 1757.55, 761.49, -1, -1, -1, -1
1, -1, 1474.61, 288.69, 1531.1, 455.4, -1, -1, -1, -1
1, -1, 390.58, 972.29, 561.91, 1250.48, -1, -1, -1, -1
1, -1, 1021.69, 379.56, 1107.62, 601.19, -1, -1, -1, -1
1, -1, 864.05, 369.28, 950.46, 569.52, -1, -1, -1, -1
1, -1, 924.38, 438.75, 1001.91, 629.22, -1, -1, -1, -1
1, -1, 1440.95, 330.27, 1500.42, 482.84, -1, -1, -1, -1
1, -1, 1396.09, 478.78, 1463.39, 674.91, -1, -1, -1, -1
1, -1, 738.58, 319.54, 826.11, 513.92, -1, -1, -1, -1
1, -1, 1774.46, 554.41, 1856.22, 798.61, -1, -1, -1, -1
1, -1, 628.96, 451.14, 720.3, 685.87, -1, -1, -1, -1
1, -1, 440.68, 670.39, 613.25, 1007.21, -1, -1, -1, -1
1, -1, 1379.72, 403.97, 1456.83, 640.28, -1, -1, -1, -1
1, -1, 1381.57, 270.07, 1455.27, 427.59, -1, -1, -1, -1
1, -1, 1326.35, 287.62, 1394.66, 428.13, -1, -1, -1, -1
1, -1, 1127.5, 377.95, 1197.81, 565.7, -1, -1, -1, -1
1, -1, 1401.93, 335.51, 1479.03, 552.04, -1, -1, -1, -1
1, -1, 1102.91, 361.0, 1178.04, 550.62, -1, -1, -1, -1
1, -1, 1140.1, 273.6, 1205.2, 415.17, -1, -1, -1, -1
1, -1, 1181.6, 355.33, 1257.44, 556.81, -1, -1, -1, -1
1, -1, 661.34, 350.32, 732.76, 562.41, -1, -1, -1, -1
1, -1, 887.53, 407.13, 964.66, 606.32, -1, -1, -1, -1
1, -1, 1053.71, 376.38, 1118.35, 550.52, -1, -1, -1, -1
1, -1, 1522.54, 336.2, 1575.41, 506.05, -1, -1, -1, -1
1, -1, 937.34, 255.28, 991.77, 407.27, -1, -1, -1, -1
1, -1, 677.37, 972.84, 815.03, 1289.6, -1, -1, -1, -1
1, -1, 1763.17, 305.65, 1844.64, 425.26, -1, -1, -1, -1
1, -1, 1131.55, 591.67, 1263.99, 860.05, -1, -1, -1, -1
1, -1, 1134.34, 483.95, 1224.52, 708.42, -1, -1, -1, -1
1, -1, 1171.54, 318.88, 1251.21, 495.12, -1, -1, -1, -1
1, -1, 1288.35, 390.18, 1360.93, 579.26, -1, -1, -1, -1
1, -1, 1809.66, 265.94, 1872.75, 383.57, -1, -1, -1, -1
1, -1, 1345.17, 364.3, 1415.07, 547.63, -1, -1, -1, -1
1, -1, 1124.05, 321.92, 1183.67, 463.25, -1, -1, -1, -1
1, -1, 1246.69, 287.49, 1336.39, 500.29, -1, -1, -1, -1
1, -1, 1241.45, 311.37, 1338.87, 550.78, -1, -1, -1, -1
1, -1, 852.06, 209.76, 906.3, 330.23, -1, -1, -1, -1
